Image Name,series length 1,series length 2,series length 3,series length 4,series length 5,series length 6,series length 7,series length 8,series length 9,series length 10,series length 11,series length 12,with message
Image00416.tif,65830.0,32495.0,16320.0,8144.0,4114.0,2089.0,1041.0,503.0,249.0,150.0,73.0,30.0,1.0
Image00417.tif,65180.0,32691.0,16525.0,8040.0,4094.0,2109.0,1052.0,518.0,250.0,130.0,66.0,40.0,1.0
Image00418.tif,64310.0,32080.0,15731.0,8086.0,4139.0,2173.0,1069.0,576.0,347.0,192.0,108.0,52.0,1.0
Image00419.tif,63611.0,31978.0,16262.0,8283.0,4235.0,2135.0,1082.0,606.0,290.0,149.0,80.0,41.0,1.0
Image00420.tif,65597.0,33041.0,16168.0,8198.0,4105.0,2034.0,1016.0,502.0,296.0,124.0,64.0,26.0,1.0
Image00421.tif,66021.0,32781.0,16278.0,8201.0,4159.0,2020.0,983.0,468.0,275.0,122.0,60.0,48.0,1.0
Image00422.tif,65171.0,32485.0,16506.0,8294.0,4043.0,2094.0,940.0,549.0,279.0,131.0,74.0,26.0,1.0
Image00423.tif,65430.0,32629.0,16523.0,8183.0,4008.0,2038.0,1074.0,530.0,280.0,140.0,47.0,34.0,1.0
Image00424.tif,64472.0,32525.0,16462.0,8171.0,4185.0,2123.0,1023.0,538.0,245.0,150.0,77.0,22.0,1.0
Image00425.tif,64194.0,32273.0,16231.0,8310.0,4235.0,2132.0,1032.0,529.0,256.0,158.0,78.0,39.0,1.0
Image00426.tif,66132.0,32705.0,16382.0,8101.0,4165.0,2046.0,1008.0,477.0,237.0,133.0,61.0,29.0,1.0
Image00427.tif,64783.0,32766.0,16325.0,8192.0,4158.0,2063.0,1046.0,520.0,262.0,125.0,68.0,38.0,1.0
Image00428.tif,65641.0,32639.0,16502.0,8197.0,4080.0,2069.0,998.0,492.0,248.0,133.0,67.0,35.0,1.0
Image00429.tif,65420.0,32585.0,16474.0,8117.0,4128.0,2016.0,1052.0,505.0,258.0,151.0,56.0,37.0,1.0
Image00430.tif,65078.0,32786.0,16521.0,8164.0,4086.0,2087.0,981.0,535.0,239.0,131.0,77.0,32.0,1.0
Image00431.tif,65131.0,32096.0,16281.0,8105.0,4135.0,2137.0,1073.0,507.0,280.0,170.0,75.0,42.0,1.0
Image00432.tif,65613.0,32625.0,16330.0,8319.0,4038.0,2052.0,1036.0,502.0,277.0,138.0,64.0,28.0,1.0
Image00433.tif,65436.0,32931.0,16288.0,8222.0,4094.0,2003.0,1044.0,524.0,255.0,115.0,74.0,41.0,1.0
Image00434.tif,65109.0,32335.0,16311.0,8213.0,4156.0,2062.0,1070.0,566.0,270.0,142.0,78.0,27.0,1.0
Image00435.tif,65501.0,32730.0,16614.0,8265.0,4070.0,2056.0,1012.0,485.0,227.0,118.0,50.0,40.0,1.0
Image00436.tif,65143.0,32432.0,16203.0,7971.0,4162.0,2054.0,1101.0,547.0,290.0,142.0,78.0,59.0,1.0
Image00437.tif,64361.0,32205.0,16154.0,8118.0,4189.0,2217.0,1107.0,537.0,317.0,124.0,79.0,45.0,1.0
Image00438.tif,65211.0,32578.0,16363.0,8399.0,4078.0,2039.0,1025.0,524.0,248.0,131.0,61.0,35.0,1.0
Image00439.tif,64736.0,32620.0,16260.0,8262.0,4098.0,2093.0,1052.0,557.0,270.0,138.0,66.0,28.0,1.0
Image00440.tif,65332.0,32696.0,16283.0,8410.0,4112.0,2077.0,979.0,488.0,247.0,151.0,59.0,32.0,1.0
Image00441.tif,65070.0,32273.0,16304.0,8315.0,4104.0,2109.0,1031.0,548.0,276.0,143.0,69.0,29.0,1.0
Image00442.tif,65126.0,32558.0,16332.0,8205.0,4143.0,2028.0,1038.0,516.0,291.0,131.0,95.0,35.0,1.0
Image00443.tif,65368.0,32807.0,16336.0,8190.0,4094.0,2097.0,1030.0,517.0,251.0,117.0,70.0,23.0,1.0
Image00444.tif,65225.0,32669.0,16327.0,8048.0,4100.0,2079.0,1055.0,532.0,289.0,138.0,83.0,37.0,1.0
Image00445.tif,65262.0,32554.0,16275.0,8172.0,4143.0,2098.0,1021.0,514.0,280.0,151.0,73.0,36.0,1.0
Image00446.tif,65122.0,32422.0,16425.0,8236.0,4094.0,2090.0,1022.0,550.0,244.0,133.0,83.0,40.0,1.0
Image00447.tif,65849.0,32446.0,16167.0,8305.0,4243.0,2109.0,968.0,494.0,253.0,138.0,58.0,36.0,1.0
Image00448.tif,65863.0,32830.0,16353.0,8150.0,4090.0,2062.0,1012.0,521.0,263.0,115.0,61.0,29.0,1.0
Image00449.tif,64707.0,32099.0,16199.0,8193.0,4171.0,2187.0,1075.0,583.0,307.0,117.0,72.0,40.0,1.0
Image00450.tif,64740.0,32647.0,16343.0,8408.0,4116.0,2008.0,1057.0,482.0,279.0,149.0,62.0,35.0,1.0
Image00451.tif,65770.0,32945.0,16340.0,8203.0,3974.0,2061.0,1016.0,517.0,263.0,118.0,65.0,30.0,1.0
Image00452.tif,64684.0,32179.0,15865.0,8037.0,4069.0,2140.0,1143.0,621.0,316.0,159.0,76.0,53.0,1.0
Image00453.tif,65298.0,32677.0,16456.0,8276.0,4042.0,2070.0,1012.0,519.0,246.0,138.0,67.0,29.0,1.0
Image00454.tif,64360.0,32381.0,16047.0,8260.0,4193.0,2187.0,1073.0,550.0,295.0,146.0,75.0,41.0,1.0
Image00455.tif,65547.0,32804.0,16351.0,8116.0,4186.0,2072.0,1060.0,487.0,237.0,119.0,69.0,28.0,1.0
Image00456.tif,65155.0,32515.0,16209.0,8117.0,4044.0,2153.0,1062.0,517.0,295.0,144.0,65.0,42.0,1.0
Image00457.tif,64589.0,32711.0,16433.0,8129.0,4092.0,2057.0,1094.0,568.0,258.0,130.0,64.0,31.0,1.0
Image00458.tif,64596.0,32485.0,16316.0,8248.0,4212.0,2094.0,1033.0,573.0,252.0,153.0,57.0,28.0,1.0
Image00459.tif,66058.0,32858.0,16620.0,8132.0,3980.0,2014.0,1036.0,459.0,253.0,131.0,64.0,31.0,1.0
Image00460.tif,65583.0,33053.0,16329.0,8163.0,4061.0,2053.0,1027.0,525.0,226.0,133.0,57.0,37.0,1.0
Image00461.tif,65608.0,32607.0,16295.0,8279.0,4063.0,2034.0,1021.0,554.0,256.0,125.0,70.0,31.0,1.0
Image00462.tif,65703.0,32545.0,16246.0,8168.0,4101.0,2090.0,1063.0,522.0,273.0,112.0,73.0,33.0,1.0
Image00463.tif,65601.0,32398.0,16306.0,8286.0,4099.0,2104.0,1035.0,510.0,269.0,121.0,69.0,29.0,1.0
Image00464.tif,65550.0,32582.0,16356.0,8169.0,4100.0,2105.0,1033.0,502.0,264.0,141.0,76.0,22.0,1.0
Image00465.tif,65195.0,32890.0,16286.0,8150.0,4108.0,2065.0,1061.0,537.0,253.0,134.0,71.0,29.0,1.0
Image00466.tif,64811.0,32716.0,16324.0,8184.0,4145.0,2064.0,1085.0,510.0,279.0,148.0,54.0,25.0,1.0
Image00467.tif,65680.0,32564.0,16288.0,8236.0,4203.0,1999.0,1072.0,524.0,244.0,101.0,62.0,38.0,1.0
Image00468.tif,65356.0,32800.0,16449.0,8128.0,4184.0,1982.0,1051.0,500.0,268.0,123.0,68.0,26.0,1.0
Image00469.tif,64584.0,32406.0,16364.0,8195.0,4196.0,2109.0,1084.0,518.0,268.0,125.0,83.0,35.0,1.0
Image00470.tif,65128.0,32839.0,16169.0,8311.0,4167.0,1978.0,1026.0,538.0,235.0,144.0,82.0,37.0,1.0
Image00471.tif,64849.0,31899.0,16496.0,8229.0,4104.0,2126.0,1099.0,569.0,272.0,156.0,67.0,31.0,1.0
Image00472.tif,65820.0,32859.0,16411.0,8092.0,4097.0,2039.0,961.0,540.0,258.0,128.0,78.0,29.0,1.0
Image00473.tif,65129.0,32436.0,16364.0,8270.0,4223.0,2034.0,1029.0,530.0,250.0,119.0,77.0,34.0,1.0
Image00474.tif,63109.0,31313.0,15350.0,8098.0,4241.0,2199.0,1181.0,700.0,362.0,215.0,129.0,90.0,1.0
Image00475.tif,65378.0,32748.0,16255.0,8136.0,4182.0,2053.0,1045.0,518.0,259.0,140.0,57.0,36.0,1.0
Image00476.tif,64643.0,32540.0,16264.0,8162.0,4087.0,2052.0,1089.0,523.0,290.0,147.0,96.0,49.0,1.0
Image00477.tif,65359.0,32779.0,16291.0,8300.0,4062.0,2023.0,1063.0,514.0,259.0,131.0,57.0,22.0,1.0
Image00478.tif,65010.0,32511.0,16320.0,8198.0,4228.0,2054.0,1023.0,497.0,282.0,143.0,58.0,43.0,1.0
Image00479.tif,65378.0,32533.0,16506.0,8181.0,4226.0,1988.0,1013.0,506.0,252.0,148.0,62.0,34.0,1.0
Image00480.tif,64278.0,31469.0,16133.0,7895.0,4131.0,2159.0,1163.0,614.0,310.0,192.0,122.0,66.0,1.0
Image00481.tif,65236.0,32683.0,16254.0,8191.0,4129.0,2076.0,1040.0,511.0,243.0,138.0,91.0,42.0,1.0
Image00482.tif,65711.0,32506.0,16427.0,8176.0,4098.0,2107.0,1005.0,483.0,275.0,143.0,65.0,33.0,1.0
Image00483.tif,64586.0,32367.0,16338.0,8035.0,4096.0,2128.0,1103.0,556.0,296.0,122.0,93.0,44.0,1.0
Image00484.tif,65135.0,32727.0,16495.0,8287.0,4097.0,2010.0,1026.0,533.0,264.0,98.0,67.0,44.0,1.0
Image00485.tif,65583.0,32736.0,16319.0,8243.0,4130.0,2042.0,996.0,498.0,262.0,132.0,84.0,26.0,1.0
Image00486.tif,64566.0,32522.0,16323.0,8163.0,4145.0,2131.0,1049.0,564.0,255.0,130.0,64.0,49.0,1.0
Image00487.tif,64113.0,32508.0,16276.0,8163.0,4259.0,2133.0,1093.0,518.0,269.0,144.0,71.0,33.0,1.0
Image00488.tif,65255.0,32361.0,16445.0,8185.0,4140.0,2082.0,1038.0,526.0,271.0,124.0,76.0,44.0,1.0
Image00489.tif,65131.0,32655.0,16389.0,8180.0,4156.0,2029.0,1050.0,525.0,268.0,130.0,64.0,35.0,1.0
Image00490.tif,64903.0,32462.0,16514.0,8135.0,4143.0,2030.0,1054.0,548.0,267.0,137.0,76.0,39.0,1.0
Image00491.tif,65558.0,32983.0,16237.0,8311.0,4021.0,1993.0,1029.0,550.0,255.0,113.0,64.0,37.0,1.0
Image00492.tif,65362.0,32783.0,16378.0,8166.0,4151.0,2046.0,1075.0,495.0,250.0,112.0,68.0,27.0,1.0
Image00493.tif,64400.0,32222.0,16139.0,8159.0,4142.0,2075.0,1109.0,547.0,313.0,167.0,86.0,45.0,1.0
Image00494.tif,65618.0,32740.0,16427.0,8275.0,4068.0,2020.0,1061.0,508.0,246.0,110.0,60.0,25.0,1.0
Image00495.tif,65015.0,32711.0,16433.0,8266.0,4039.0,2089.0,1033.0,544.0,254.0,121.0,76.0,28.0,1.0
Image00496.tif,64820.0,32556.0,16311.0,8265.0,4180.0,2120.0,1005.0,580.0,242.0,122.0,57.0,39.0,1.0
Image00497.tif,65286.0,32862.0,16272.0,8269.0,4127.0,2093.0,986.0,517.0,232.0,130.0,67.0,44.0,1.0
Image00498.tif,64596.0,32379.0,16386.0,8203.0,4066.0,2178.0,1044.0,527.0,274.0,135.0,80.0,48.0,1.0
Image00499.tif,65255.0,32703.0,16300.0,8126.0,4028.0,2135.0,1038.0,507.0,278.0,145.0,72.0,42.0,1.0
Image00500.tif,65535.0,32469.0,16469.0,8218.0,4106.0,1991.0,1077.0,497.0,261.0,134.0,72.0,33.0,1.0
Image00501.tif,59440.0,30933.0,15690.0,8160.0,4398.0,2342.0,1297.0,748.0,374.0,233.0,132.0,78.0,0.0
Image00502.tif,65937.0,32541.0,16352.0,8147.0,4171.0,2062.0,1044.0,478.0,248.0,142.0,69.0,31.0,0.0
Image00503.tif,65553.0,32530.0,16409.0,8148.0,4036.0,2059.0,1081.0,512.0,275.0,129.0,69.0,33.0,0.0
Image00504.tif,57882.0,30530.0,15806.0,8301.0,4480.0,2428.0,1428.0,726.0,394.0,223.0,140.0,72.0,0.0
Image00505.tif,60949.0,31679.0,15960.0,7978.0,4300.0,2267.0,1197.0,682.0,373.0,213.0,114.0,67.0,0.0
Image00506.tif,59330.0,30711.0,15803.0,8290.0,4383.0,2312.0,1289.0,678.0,427.0,230.0,122.0,87.0,0.0
Image00507.tif,65583.0,32619.0,16510.0,8084.0,4132.0,2044.0,1005.0,522.0,258.0,151.0,56.0,33.0,0.0
Image00508.tif,65526.0,32883.0,16330.0,8232.0,4110.0,1995.0,1041.0,517.0,247.0,142.0,45.0,40.0,0.0
Image00509.tif,65512.0,32840.0,16387.0,8122.0,4100.0,2064.0,1055.0,510.0,252.0,123.0,62.0,36.0,0.0
Image00510.tif,64431.0,32562.0,16242.0,8301.0,4117.0,2094.0,1034.0,579.0,280.0,144.0,63.0,42.0,0.0
Image00511.tif,57731.0,30447.0,15380.0,8125.0,4316.0,2336.0,1341.0,792.0,435.0,276.0,166.0,111.0,0.0
Image00512.tif,57882.0,29556.0,15575.0,8046.0,4153.0,2116.0,1087.0,547.0,298.0,146.0,89.0,41.0,0.0
Image00513.tif,63154.0,32055.0,16191.0,8277.0,4154.0,2203.0,1151.0,605.0,289.0,150.0,88.0,55.0,0.0
Image00514.tif,63602.0,32082.0,16501.0,8247.0,4153.0,2138.0,1071.0,596.0,269.0,146.0,69.0,33.0,0.0
Image00515.tif,65585.0,32926.0,16362.0,8149.0,4045.0,2050.0,1024.0,508.0,252.0,148.0,60.0,38.0,0.0
Image00516.tif,61397.0,31276.0,15994.0,8256.0,4290.0,2272.0,1193.0,661.0,363.0,202.0,106.0,67.0,0.0
Image00517.tif,56471.0,29410.0,15131.0,7844.0,4275.0,2306.0,1295.0,762.0,398.0,261.0,147.0,107.0,0.0
Image00518.tif,59493.0,30891.0,16094.0,8248.0,4420.0,2435.0,1250.0,648.0,397.0,211.0,104.0,68.0,0.0
Image00519.tif,65298.0,32671.0,16374.0,8181.0,4101.0,2068.0,1030.0,532.0,259.0,134.0,72.0,36.0,0.0
Image00520.tif,64578.0,32348.0,16371.0,8365.0,4188.0,2045.0,1012.0,528.0,309.0,118.0,64.0,34.0,0.0
Image00521.tif,61785.0,31167.0,15741.0,8201.0,4319.0,2194.0,1226.0,660.0,377.0,200.0,119.0,66.0,0.0
Image00522.tif,65062.0,32387.0,16484.0,8164.0,4059.0,2142.0,1058.0,514.0,275.0,136.0,65.0,39.0,0.0
Image00523.tif,63006.0,32025.0,16182.0,8202.0,4430.0,2173.0,1125.0,542.0,311.0,152.0,95.0,35.0,0.0
Image00524.tif,59466.0,30291.0,15416.0,7903.0,4018.0,2047.0,1052.0,602.0,306.0,189.0,104.0,64.0,0.0
Image00525.tif,64299.0,32168.0,16020.0,8263.0,4196.0,2124.0,1072.0,613.0,279.0,169.0,83.0,42.0,0.0
Image00526.tif,64951.0,32800.0,16533.0,8079.0,4106.0,2014.0,1041.0,518.0,282.0,142.0,69.0,39.0,0.0
Image00527.tif,62461.0,31979.0,16454.0,8576.0,4392.0,2119.0,1109.0,526.0,267.0,133.0,71.0,33.0,0.0
Image00528.tif,60682.0,31249.0,15962.0,8111.0,4347.0,2266.0,1232.0,668.0,398.0,200.0,130.0,87.0,0.0
Image00529.tif,64726.0,32816.0,16331.0,8098.0,4207.0,2083.0,1066.0,515.0,247.0,132.0,68.0,37.0,0.0
Image00530.tif,65503.0,32762.0,16443.0,8146.0,4118.0,2068.0,1039.0,515.0,245.0,120.0,60.0,27.0,0.0
Image00531.tif,60161.0,30932.0,15798.0,8144.0,4242.0,2297.0,1272.0,734.0,377.0,215.0,137.0,84.0,0.0
Image00532.tif,63634.0,32213.0,16043.0,8224.0,4321.0,2130.0,1105.0,575.0,297.0,156.0,78.0,43.0,0.0
Image00533.tif,59540.0,31314.0,15730.0,8317.0,4367.0,2411.0,1225.0,693.0,360.0,216.0,112.0,79.0,0.0
Image00534.tif,65106.0,32432.0,16401.0,8193.0,4214.0,2091.0,1030.0,534.0,304.0,107.0,62.0,30.0,0.0
Image00535.tif,64594.0,32773.0,16379.0,8228.0,4067.0,2144.0,1051.0,478.0,271.0,129.0,72.0,37.0,0.0
Image00536.tif,65571.0,32671.0,16400.0,8166.0,4079.0,2106.0,1004.0,508.0,259.0,140.0,56.0,35.0,0.0
Image00537.tif,60427.0,31378.0,15913.0,8264.0,4359.0,2230.0,1238.0,649.0,419.0,204.0,122.0,48.0,0.0
Image00538.tif,64823.0,32490.0,16294.0,8279.0,4137.0,2052.0,1079.0,508.0,291.0,140.0,53.0,39.0,0.0
Image00539.tif,63755.0,32278.0,16220.0,8396.0,4193.0,2122.0,1094.0,549.0,273.0,160.0,65.0,41.0,0.0
Image00540.tif,62796.0,31939.0,16240.0,8299.0,4199.0,2205.0,1143.0,600.0,302.0,171.0,92.0,43.0,0.0
Image00541.tif,63618.0,31936.0,16316.0,8412.0,4221.0,2174.0,1065.0,545.0,275.0,166.0,74.0,40.0,0.0
Image00542.tif,62504.0,31827.0,16133.0,8183.0,4266.0,2257.0,1137.0,583.0,311.0,188.0,105.0,55.0,0.0
Image00543.tif,62535.0,31829.0,16176.0,8337.0,4325.0,2174.0,1161.0,578.0,317.0,199.0,70.0,40.0,0.0
Image00544.tif,64640.0,32258.0,16149.0,8314.0,4150.0,2169.0,1040.0,518.0,300.0,141.0,75.0,31.0,0.0
Image00545.tif,64648.0,32597.0,16248.0,8175.0,4180.0,2048.0,1097.0,534.0,273.0,152.0,58.0,50.0,0.0
Image00546.tif,63754.0,32258.0,16140.0,8163.0,4253.0,2156.0,1150.0,554.0,260.0,152.0,90.0,54.0,0.0
Image00547.tif,63145.0,31778.0,16341.0,8237.0,4133.0,2245.0,1167.0,578.0,303.0,159.0,90.0,42.0,0.0
Image00548.tif,60834.0,31203.0,15943.0,8285.0,4314.0,2277.0,1289.0,697.0,331.0,192.0,121.0,46.0,0.0
Image00549.tif,60403.0,30847.0,15675.0,8029.0,4268.0,2255.0,1152.0,649.0,324.0,198.0,115.0,64.0,0.0
Image00550.tif,62667.0,31779.0,15939.0,8128.0,4266.0,2158.0,1193.0,617.0,326.0,186.0,107.0,50.0,0.0
Image00551.tif,65390.0,32572.0,16268.0,8215.0,4086.0,2098.0,1029.0,535.0,248.0,152.0,75.0,34.0,0.0
Image00552.tif,64135.0,32383.0,16401.0,8224.0,4292.0,2104.0,1061.0,521.0,252.0,149.0,70.0,37.0,0.0
Image00553.tif,60948.0,31165.0,15653.0,8137.0,4026.0,2227.0,1115.0,620.0,292.0,172.0,99.0,41.0,0.0
Image00554.tif,65347.0,32628.0,16418.0,8049.0,4173.0,2075.0,1078.0,500.0,263.0,142.0,59.0,29.0,0.0
Image00555.tif,64667.0,32419.0,16295.0,8288.0,4209.0,2114.0,1059.0,516.0,259.0,145.0,58.0,44.0,0.0
Image00556.tif,59827.0,31319.0,15838.0,8178.0,4356.0,2276.0,1220.0,743.0,371.0,230.0,135.0,71.0,0.0
Image00557.tif,60637.0,31258.0,15847.0,8367.0,4336.0,2328.0,1287.0,635.0,364.0,193.0,117.0,46.0,0.0
Image00558.tif,58740.0,30953.0,15738.0,8160.0,4285.0,2411.0,1372.0,757.0,411.0,226.0,131.0,92.0,0.0
Image00559.tif,62156.0,31552.0,15923.0,8487.0,4162.0,2237.0,1212.0,653.0,327.0,184.0,96.0,56.0,0.0
Image00560.tif,64719.0,32875.0,16161.0,8325.0,4092.0,2114.0,1024.0,550.0,251.0,107.0,77.0,34.0,0.0
Image00561.tif,56713.0,29393.0,14983.0,7946.0,4140.0,2242.0,1287.0,739.0,434.0,255.0,158.0,114.0,0.0
Image00562.tif,62450.0,31672.0,15760.0,7972.0,3989.0,2008.0,1004.0,503.0,262.0,128.0,62.0,28.0,0.0
Image00563.tif,61488.0,31639.0,16385.0,8342.0,4328.0,2195.0,1247.0,589.0,344.0,167.0,73.0,40.0,0.0
Image00564.tif,63709.0,32308.0,16675.0,8295.0,4208.0,2085.0,1051.0,491.0,272.0,157.0,83.0,26.0,0.0
Image00565.tif,59549.0,30827.0,15790.0,8285.0,4317.0,2401.0,1322.0,695.0,427.0,223.0,130.0,61.0,0.0
Image00566.tif,64590.0,32496.0,16348.0,8187.0,4171.0,2129.0,1083.0,517.0,267.0,148.0,49.0,32.0,0.0
Image00567.tif,63694.0,32670.0,16269.0,8204.0,4229.0,2061.0,1113.0,588.0,257.0,143.0,61.0,39.0,0.0
Image00568.tif,64437.0,32436.0,16308.0,8279.0,4194.0,2142.0,1045.0,515.0,283.0,130.0,70.0,33.0,0.0
Image00569.tif,61807.0,31881.0,15921.0,8343.0,4278.0,2257.0,1187.0,649.0,324.0,166.0,91.0,44.0,0.0
Image00570.tif,64223.0,32044.0,16028.0,7972.0,4042.0,2090.0,1036.0,532.0,268.0,131.0,70.0,45.0,0.0
Image00571.tif,64569.0,32417.0,16217.0,8291.0,4150.0,2046.0,1108.0,560.0,277.0,146.0,74.0,29.0,0.0
Image00572.tif,60885.0,31443.0,15919.0,8259.0,4282.0,2198.0,1236.0,673.0,355.0,224.0,104.0,72.0,0.0
Image00573.tif,59022.0,30594.0,16037.0,8499.0,4444.0,2407.0,1304.0,684.0,337.0,221.0,133.0,71.0,0.0
Image00574.tif,61423.0,31682.0,16042.0,8327.0,4468.0,2339.0,1183.0,613.0,288.0,152.0,92.0,45.0,0.0
Image00575.tif,65467.0,32597.0,16297.0,8146.0,4230.0,2076.0,1025.0,487.0,246.0,128.0,71.0,36.0,0.0
Image00576.tif,64879.0,32594.0,16242.0,8207.0,4106.0,2042.0,1069.0,547.0,298.0,139.0,75.0,40.0,0.0
Image00577.tif,64622.0,32031.0,16117.0,8256.0,4243.0,2131.0,1065.0,555.0,300.0,146.0,74.0,45.0,0.0
Image00578.tif,63019.0,32093.0,16291.0,8315.0,4316.0,2132.0,1126.0,576.0,281.0,142.0,89.0,33.0,0.0
Image00579.tif,64208.0,32451.0,16391.0,8354.0,3994.0,2113.0,1059.0,546.0,293.0,147.0,70.0,46.0,0.0
Image00580.tif,62139.0,32073.0,16117.0,8315.0,4203.0,2205.0,1170.0,655.0,328.0,143.0,88.0,40.0,0.0
Image00581.tif,64392.0,32829.0,16376.0,8279.0,4187.0,2069.0,1085.0,487.0,223.0,146.0,58.0,34.0,0.0
Image00582.tif,64544.0,32457.0,16311.0,8212.0,4215.0,2058.0,1069.0,561.0,263.0,149.0,69.0,26.0,0.0
Image00583.tif,42492.0,28514.0,14729.0,8690.0,4791.0,2839.0,1816.0,955.0,671.0,398.0,273.0,127.0,0.0
Image00584.tif,64319.0,32399.0,16360.0,8255.0,4170.0,2069.0,1100.0,524.0,261.0,153.0,73.0,46.0,0.0
Image00585.tif,62896.0,32004.0,16436.0,8243.0,4160.0,2171.0,1101.0,600.0,320.0,143.0,85.0,47.0,0.0
Image00586.tif,58361.0,30863.0,15517.0,8190.0,4428.0,2277.0,1258.0,744.0,424.0,232.0,157.0,124.0,0.0
Image00587.tif,64783.0,32591.0,16412.0,8410.0,4104.0,2059.0,1042.0,505.0,247.0,147.0,67.0,26.0,0.0
Image00588.tif,64546.0,32407.0,16515.0,8285.0,4063.0,2079.0,1060.0,514.0,265.0,141.0,87.0,42.0,0.0
Image00589.tif,64723.0,32785.0,16327.0,8308.0,4183.0,2109.0,1051.0,503.0,240.0,106.0,59.0,33.0,0.0
Image00590.tif,63935.0,32375.0,16233.0,8261.0,4144.0,2169.0,1091.0,563.0,285.0,136.0,62.0,41.0,0.0
Image00591.tif,64565.0,32166.0,15974.0,8110.0,4106.0,2085.0,1066.0,499.0,278.0,124.0,74.0,41.0,0.0
Image00592.tif,65623.0,32776.0,16329.0,8105.0,4196.0,2081.0,1013.0,531.0,248.0,119.0,55.0,22.0,0.0
Image00593.tif,57357.0,30728.0,15365.0,8380.0,4507.0,2540.0,1317.0,794.0,418.0,254.0,125.0,99.0,0.0
Image00594.tif,64596.0,32485.0,16423.0,8295.0,4111.0,2109.0,1129.0,498.0,260.0,112.0,66.0,30.0,0.0
Image00595.tif,62842.0,31965.0,16307.0,8356.0,4176.0,2127.0,1149.0,574.0,333.0,169.0,82.0,44.0,0.0
Image00596.tif,60409.0,31073.0,15725.0,8428.0,4301.0,2331.0,1264.0,645.0,407.0,235.0,124.0,57.0,0.0
Image00597.tif,60157.0,31558.0,15660.0,8309.0,4320.0,2309.0,1303.0,676.0,379.0,213.0,101.0,66.0,0.0
Image00598.tif,60498.0,31364.0,15763.0,8323.0,4225.0,2289.0,1347.0,705.0,374.0,170.0,114.0,64.0,0.0
Image00599.tif,63571.0,32137.0,15918.0,8318.0,4173.0,2210.0,1150.0,576.0,288.0,162.0,88.0,43.0,0.0
Image00600.tif,65363.0,32730.0,16226.0,8241.0,4098.0,2060.0,1069.0,518.0,236.0,146.0,74.0,32.0,0.0
Image00601.tif,64119.0,32455.0,16368.0,8208.0,4256.0,2050.0,1042.0,547.0,278.0,152.0,81.0,46.0,0.0
Image00602.tif,63821.0,32485.0,16247.0,8339.0,4133.0,2131.0,1085.0,516.0,297.0,154.0,70.0,38.0,0.0
Image00603.tif,65003.0,32614.0,16529.0,8127.0,4150.0,2079.0,979.0,541.0,270.0,139.0,75.0,31.0,0.0
Image00604.tif,62633.0,31784.0,16232.0,8199.0,4245.0,2220.0,1106.0,637.0,309.0,180.0,86.0,67.0,0.0
Image00605.tif,64627.0,32987.0,16502.0,8123.0,4227.0,2037.0,1017.0,522.0,225.0,152.0,52.0,26.0,0.0
Image00606.tif,60048.0,30730.0,15805.0,8381.0,4431.0,2359.0,1250.0,711.0,386.0,223.0,107.0,67.0,0.0
Image00607.tif,60357.0,31087.0,15898.0,8300.0,4428.0,2308.0,1180.0,716.0,353.0,205.0,130.0,67.0,0.0
Image00608.tif,57953.0,30257.0,15907.0,8473.0,4501.0,2447.0,1401.0,733.0,397.0,220.0,115.0,65.0,0.0
Image00609.tif,63791.0,32330.0,16470.0,8249.0,4087.0,2137.0,1062.0,559.0,281.0,151.0,69.0,45.0,0.0
Image00610.tif,63910.0,32290.0,16063.0,8276.0,4180.0,2179.0,1099.0,551.0,295.0,142.0,81.0,45.0,0.0
Image00611.tif,64981.0,33135.0,16305.0,8158.0,4111.0,2042.0,1036.0,512.0,256.0,119.0,70.0,33.0,0.0
Image00612.tif,61543.0,31020.0,15544.0,7885.0,4095.0,2126.0,1040.0,587.0,301.0,181.0,125.0,102.0,0.0
Image00613.tif,63515.0,32221.0,16294.0,8191.0,4247.0,2103.0,1108.0,594.0,279.0,156.0,78.0,46.0,0.0
Image00614.tif,63644.0,32234.0,16432.0,8289.0,4267.0,2057.0,1082.0,530.0,272.0,172.0,77.0,39.0,0.0
Image00615.tif,63943.0,32370.0,16315.0,8397.0,4130.0,2126.0,1111.0,527.0,269.0,124.0,70.0,41.0,0.0
Image00616.tif,63885.0,32371.0,16243.0,8256.0,4256.0,2079.0,1101.0,558.0,287.0,128.0,83.0,41.0,0.0
Image00617.tif,65114.0,32629.0,16376.0,8237.0,4090.0,2107.0,1048.0,510.0,265.0,116.0,75.0,33.0,0.0
Image00618.tif,59074.0,30750.0,15624.0,8397.0,4391.0,2375.0,1367.0,689.0,381.0,231.0,145.0,73.0,0.0
Image00619.tif,61488.0,31590.0,16059.0,8162.0,4183.0,2164.0,1150.0,616.0,328.0,173.0,112.0,62.0,0.0
Image00620.tif,57839.0,30339.0,15737.0,8386.0,4561.0,2492.0,1351.0,725.0,429.0,228.0,119.0,94.0,0.0
Image00621.tif,65062.0,32549.0,16322.0,8370.0,4096.0,2117.0,1009.0,538.0,261.0,138.0,46.0,31.0,0.0
Image00622.tif,45025.0,22657.0,11428.0,5709.0,2838.0,1559.0,763.0,357.0,206.0,105.0,63.0,55.0,0.0
Image00623.tif,59414.0,30095.0,15071.0,7728.0,4050.0,1997.0,1058.0,578.0,319.0,171.0,86.0,41.0,0.0
