image_name,sl_1,sl_2,sl_3,sl_4,sl_5,sl_6,sl_7,sl_8,sl_9,sl_10,sl_11,sl_12,target
Image00671.tif,56790.0,28611.0,15277.0,8175.0,4516.0,2598.0,1517.0,868.0,503.0,318.0,172.0,112.0,1.0
Image00117.tif,64039.0,32139.0,16153.0,8194.0,4132.0,2201.0,1149.0,586.0,297.0,146.0,72.0,42.0,1.0
Image00659.tif,60043.0,29695.0,15065.0,8039.0,4240.0,2309.0,1347.0,807.0,475.0,290.0,189.0,153.0,1.0
Image00881.tif,60089.0,30295.0,15276.0,7865.0,4225.0,2239.0,1235.0,748.0,464.0,271.0,186.0,99.0,1.0
Image00895.tif,65904.0,32725.0,16274.0,8304.0,4020.0,2039.0,1039.0,502.0,265.0,141.0,53.0,29.0,1.0
Image00842.tif,65679.0,32690.0,16510.0,8261.0,3996.0,2029.0,1037.0,502.0,242.0,144.0,59.0,31.0,1.0
Image00856.tif,48959.0,25190.0,13366.0,7574.0,4390.0,2661.0,1646.0,1124.0,669.0,499.0,345.0,261.0,1.0
Image00077.tif,56061.0,28077.0,14360.0,7602.0,4117.0,2317.0,1396.0,886.0,565.0,384.0,287.0,179.0,1.0
Image00711.tif,53819.0,26309.0,13314.0,7195.0,3996.0,2264.0,1375.0,925.0,607.0,473.0,322.0,240.0,1.0
Image00705.tif,64153.0,32224.0,16310.0,8122.0,4086.0,2064.0,1028.0,519.0,296.0,122.0,85.0,45.0,1.0
Image00063.tif,53672.0,26355.0,13204.0,7000.0,3974.0,2304.0,1450.0,950.0,655.0,438.0,373.0,287.0,1.0
Image00739.tif,59621.0,29900.0,15384.0,8099.0,4378.0,2404.0,1362.0,739.0,453.0,248.0,146.0,110.0,1.0
Image00088.tif,61859.0,31386.0,16077.0,8275.0,4412.0,2199.0,1160.0,650.0,347.0,176.0,98.0,64.0,1.0
Image00936.tif,47647.0,22855.0,12100.0,7182.0,4453.0,2852.0,1928.0,1331.0,874.0,646.0,481.0,364.0,1.0
Image00922.tif,55477.0,26869.0,13842.0,7556.0,4430.0,2591.0,1540.0,1029.0,625.0,462.0,271.0,215.0,1.0
Image00513.tif,60256.0,30595.0,15501.0,7961.0,4168.0,2273.0,1240.0,727.0,400.0,239.0,175.0,115.0,1.0
Image00275.tif,55985.0,27525.0,14174.0,7529.0,4284.0,2415.0,1411.0,847.0,523.0,379.0,246.0,180.0,1.0
Image00261.tif,65806.0,32592.0,16331.0,8356.0,4140.0,2033.0,1008.0,526.0,232.0,107.0,53.0,32.0,1.0
Image00507.tif,65594.0,32685.0,16443.0,8126.0,4180.0,2043.0,974.0,492.0,278.0,124.0,74.0,37.0,1.0
Image00249.tif,53951.0,27488.0,15012.0,8335.0,4744.0,2725.0,1593.0,978.0,549.0,338.0,211.0,129.0,1.0
Image00248.tif,58535.0,30184.0,15583.0,8238.0,4300.0,2490.0,1355.0,719.0,414.0,272.0,162.0,87.0,1.0
Image00260.tif,59092.0,28924.0,14594.0,7678.0,4113.0,2299.0,1368.0,840.0,497.0,363.0,243.0,154.0,1.0
Image00506.tif,55462.0,27305.0,14070.0,7558.0,4171.0,2434.0,1394.0,912.0,615.0,398.0,283.0,225.0,1.0
Image00512.tif,57873.0,28255.0,15190.0,8011.0,4497.0,2690.0,1576.0,920.0,521.0,268.0,175.0,96.0,1.0
Image00274.tif,62201.0,31316.0,16111.0,8280.0,4246.0,2278.0,1167.0,705.0,336.0,184.0,84.0,46.0,1.0
Image00923.tif,55329.0,26852.0,13667.0,6945.0,3888.0,2210.0,1262.0,856.0,571.0,394.0,283.0,236.0,1.0
Image00089.tif,62483.0,31532.0,15978.0,8277.0,4345.0,2258.0,1160.0,620.0,343.0,179.0,79.0,47.0,1.0
Image00937.tif,61316.0,30707.0,15807.0,8009.0,4310.0,2199.0,1272.0,619.0,385.0,264.0,158.0,85.0,1.0
Image00738.tif,55273.0,27075.0,13733.0,7163.0,3936.0,2278.0,1384.0,855.0,568.0,406.0,273.0,240.0,1.0
Image00704.tif,63332.0,31488.0,15973.0,8008.0,4148.0,2100.0,1071.0,553.0,313.0,168.0,110.0,54.0,1.0
Image00062.tif,61081.0,30909.0,15975.0,8406.0,4272.0,2348.0,1243.0,690.0,344.0,180.0,113.0,59.0,1.0
Image00076.tif,65227.0,32735.0,16187.0,8101.0,4028.0,2086.0,1060.0,516.0,246.0,134.0,68.0,35.0,1.0
Image00710.tif,61582.0,30872.0,15560.0,7995.0,4093.0,2214.0,1182.0,726.0,394.0,227.0,136.0,109.0,1.0
Image00857.tif,61720.0,30936.0,15549.0,8140.0,4198.0,2246.0,1219.0,696.0,382.0,221.0,112.0,75.0,1.0
Image00843.tif,65801.0,32869.0,16408.0,8205.0,4035.0,2131.0,947.0,538.0,231.0,131.0,46.0,30.0,1.0
Image00894.tif,56867.0,27686.0,13871.0,7444.0,4033.0,2281.0,1315.0,768.0,521.0,351.0,248.0,180.0,1.0
Image00880.tif,61430.0,31171.0,15830.0,8157.0,4262.0,2228.0,1261.0,677.0,341.0,215.0,120.0,89.0,1.0
Image00658.tif,54948.0,27120.0,13952.0,7515.0,4226.0,2512.0,1485.0,956.0,610.0,425.0,315.0,236.0,1.0
Image00670.tif,53961.0,26771.0,13645.0,7393.0,4210.0,2426.0,1555.0,1027.0,653.0,425.0,335.0,234.0,1.0
Image00116.tif,54901.0,27065.0,13820.0,7482.0,4279.0,2571.0,1551.0,995.0,630.0,474.0,320.0,226.0,1.0
Image00102.tif,63781.0,32208.0,16363.0,8058.0,4212.0,2199.0,1117.0,539.0,275.0,159.0,79.0,50.0,1.0
Image00664.tif,57601.0,28674.0,14423.0,7510.0,4058.0,2363.0,1364.0,790.0,554.0,369.0,268.0,186.0,1.0
Image00499.tif,65033.0,32675.0,16201.0,8328.0,4216.0,2075.0,1044.0,486.0,244.0,129.0,84.0,25.0,1.0
Image00328.tif,63563.0,31826.0,16002.0,8040.0,4202.0,2195.0,1193.0,575.0,324.0,159.0,96.0,54.0,1.0
Image00314.tif,64600.0,32455.0,16326.0,8276.0,4248.0,2084.0,1049.0,497.0,281.0,118.0,66.0,39.0,1.0
Image00472.tif,65376.0,32622.0,16149.0,8265.0,4102.0,2052.0,1048.0,568.0,282.0,118.0,71.0,32.0,1.0
Image00466.tif,61100.0,31558.0,15978.0,8500.0,4339.0,2254.0,1214.0,592.0,341.0,191.0,87.0,52.0,1.0
Image00300.tif,59370.0,29578.0,15249.0,8037.0,4306.0,2329.0,1290.0,797.0,494.0,293.0,166.0,114.0,1.0
Image00319.tif,60045.0,30666.0,15681.0,8044.0,4254.0,2277.0,1205.0,744.0,433.0,246.0,159.0,92.0,1.0
Image00325.tif,58581.0,29992.0,15264.0,8098.0,4293.0,2281.0,1335.0,773.0,462.0,265.0,167.0,111.0,1.0
Image00443.tif,65766.0,32901.0,16361.0,8040.0,4045.0,2068.0,1049.0,520.0,249.0,138.0,66.0,35.0,1.0
Image00457.tif,54236.0,27549.0,14016.0,7771.0,4234.0,2505.0,1466.0,976.0,626.0,382.0,282.0,214.0,1.0
Image00331.tif,64616.0,32289.0,16341.0,8247.0,4091.0,2112.0,1062.0,581.0,294.0,145.0,66.0,32.0,1.0
Image00480.tif,53977.0,27831.0,14345.0,7671.0,3865.0,1975.0,1187.0,608.0,351.0,208.0,102.0,88.0,1.0
Image00494.tif,65091.0,33306.0,16337.0,8210.0,3998.0,2050.0,1028.0,520.0,241.0,126.0,59.0,31.0,1.0
Image00669.tif,62132.0,31575.0,16052.0,8299.0,4315.0,2248.0,1147.0,618.0,308.0,175.0,104.0,54.0,1.0
Image00641.tif,57780.0,28460.0,14647.0,7774.0,4331.0,2444.0,1383.0,813.0,473.0,258.0,148.0,94.0,1.0
Image00899.tif,54057.0,26607.0,13343.0,7387.0,4112.0,2361.0,1442.0,931.0,594.0,447.0,347.0,245.0,1.0
Image00127.tif,57756.0,28606.0,14603.0,7755.0,4151.0,2355.0,1326.0,830.0,530.0,354.0,228.0,152.0,1.0
Image00133.tif,59763.0,30284.0,15478.0,8121.0,4334.0,2386.0,1319.0,717.0,453.0,265.0,161.0,80.0,1.0
Image00655.tif,64882.0,32653.0,16315.0,8321.0,4202.0,2047.0,1022.0,541.0,250.0,120.0,47.0,43.0,1.0
Image00866.tif,60329.0,30998.0,15985.0,8181.0,4431.0,2241.0,1299.0,644.0,381.0,226.0,134.0,73.0,1.0
Image00872.tif,65629.0,32936.0,16377.0,8134.0,4075.0,2038.0,1049.0,489.0,268.0,127.0,66.0,28.0,1.0
Image00682.tif,63405.0,32049.0,16058.0,8278.0,4200.0,2211.0,1074.0,614.0,319.0,156.0,71.0,30.0,1.0
Image00696.tif,63098.0,31472.0,16062.0,7969.0,4061.0,2001.0,1014.0,572.0,267.0,149.0,93.0,57.0,1.0
Image00709.tif,58236.0,29159.0,14822.0,7757.0,4104.0,2356.0,1245.0,776.0,485.0,304.0,205.0,128.0,1.0
Image00735.tif,62879.0,32105.0,15913.0,8268.0,4201.0,2209.0,1063.0,621.0,329.0,157.0,85.0,62.0,1.0
Image00053.tif,55006.0,28089.0,14526.0,7829.0,4276.0,2411.0,1463.0,931.0,553.0,381.0,280.0,161.0,1.0
Image00047.tif,56164.0,29283.0,15588.0,8257.0,4578.0,2531.0,1493.0,815.0,481.0,259.0,165.0,111.0,1.0
Image00721.tif,65225.0,32964.0,16509.0,8242.0,4039.0,2041.0,988.0,508.0,246.0,135.0,60.0,40.0,1.0
Image00912.tif,64856.0,32499.0,16200.0,8126.0,4145.0,2117.0,1124.0,530.0,263.0,140.0,86.0,35.0,1.0
Image00906.tif,64779.0,31968.0,15940.0,7840.0,4157.0,2141.0,1093.0,628.0,321.0,175.0,97.0,50.0,1.0
Image00090.tif,62978.0,32004.0,16245.0,8413.0,4203.0,2214.0,1076.0,559.0,297.0,171.0,72.0,36.0,1.0
Image00084.tif,64755.0,32562.0,16333.0,8184.0,4138.0,2098.0,1054.0,538.0,288.0,131.0,60.0,39.0,1.0
Image00279.tif,65516.0,32785.0,16340.0,8210.0,4137.0,2070.0,982.0,540.0,247.0,130.0,49.0,33.0,1.0
Image00251.tif,57117.0,29577.0,15242.0,8000.0,4592.0,2471.0,1383.0,863.0,508.0,285.0,170.0,99.0,1.0
Image00537.tif,57354.0,28930.0,14728.0,7837.0,4229.0,2252.0,1401.0,851.0,533.0,357.0,251.0,159.0,1.0
Image00523.tif,58303.0,30038.0,15476.0,8241.0,4477.0,2429.0,1313.0,743.0,466.0,241.0,158.0,92.0,1.0
Image00245.tif,56952.0,28672.0,14761.0,7977.0,4324.0,2522.0,1547.0,909.0,539.0,319.0,232.0,156.0,1.0
Image00292.tif,59529.0,30042.0,15214.0,7907.0,4187.0,2333.0,1281.0,791.0,436.0,297.0,181.0,131.0,1.0
Image00286.tif,56981.0,28559.0,14508.0,7682.0,4285.0,2404.0,1436.0,969.0,561.0,379.0,247.0,180.0,1.0
Image00287.tif,63542.0,32226.0,16255.0,8303.0,4169.0,2117.0,1110.0,564.0,318.0,158.0,91.0,39.0,1.0
Image00293.tif,63494.0,32214.0,16189.0,8312.0,4132.0,2156.0,1093.0,568.0,326.0,151.0,85.0,36.0,1.0
Image00522.tif,64979.0,32505.0,16451.0,8187.0,4099.0,2115.0,1043.0,509.0,269.0,136.0,69.0,39.0,1.0
Image00244.tif,57600.0,29140.0,15131.0,8022.0,4409.0,2549.0,1406.0,841.0,491.0,329.0,198.0,116.0,1.0
Image00429.tif,65147.0,32781.0,16414.0,8312.0,4021.0,1973.0,1081.0,538.0,282.0,115.0,62.0,40.0,0.0
Image00401.tif,64603.0,30833.0,15579.0,8203.0,4141.0,2190.0,1163.0,643.0,312.0,177.0,104.0,72.0,0.0
Image00367.tif,65472.0,32787.0,16317.0,8212.0,4024.0,2068.0,1058.0,497.0,279.0,125.0,65.0,29.0,0.0
Image00373.tif,62284.0,31524.0,16177.0,8415.0,4230.0,2238.0,1125.0,629.0,320.0,180.0,90.0,46.0,0.0
Image00415.tif,61001.0,31291.0,16028.0,8589.0,4430.0,2369.0,1135.0,628.0,305.0,169.0,95.0,47.0,0.0
Image00398.tif,63806.0,30141.0,15275.0,7833.0,4124.0,2116.0,1148.0,680.0,399.0,267.0,134.0,127.0,0.0
Image00159.tif,61478.0,31415.0,15979.0,8319.0,4214.0,2288.0,1193.0,676.0,368.0,192.0,102.0,49.0,0.0
Image00165.tif,63727.0,32509.0,15998.0,8164.0,4223.0,2191.0,1088.0,589.0,290.0,160.0,78.0,40.0,0.0
Image00603.tif,65003.0,32614.0,16529.0,8127.0,4150.0,2079.0,979.0,541.0,270.0,139.0,75.0,31.0,0.0
Image00617.tif,65114.0,32629.0,16376.0,8237.0,4090.0,2107.0,1048.0,510.0,265.0,116.0,75.0,33.0,0.0
Image00171.tif,64602.0,32633.0,16454.0,8407.0,4009.0,2081.0,1033.0,502.0,263.0,157.0,60.0,34.0,0.0
Image00824.tif,58758.0,30055.0,15188.0,8062.0,4491.0,2415.0,1330.0,758.0,422.0,247.0,183.0,91.0,0.0
Image00830.tif,59611.0,30342.0,15412.0,8102.0,4460.0,2335.0,1317.0,751.0,419.0,240.0,149.0,82.0,0.0
Image00818.tif,56088.0,29526.0,15553.0,8428.0,4587.0,2503.0,1407.0,761.0,469.0,285.0,179.0,104.0,0.0
Image00993.tif,51593.0,26420.0,13239.0,6967.0,3726.0,2028.0,1172.0,656.0,445.0,284.0,189.0,121.0,0.0
Image00987.tif,48892.0,24790.0,12276.0,6188.0,3122.0,1550.0,799.0,403.0,193.0,99.0,57.0,29.0,0.0
Image00039.tif,63301.0,31996.0,16208.0,8331.0,4300.0,2142.0,1088.0,547.0,315.0,146.0,78.0,43.0,0.0
Image00011.tif,57903.0,29886.0,15369.0,8034.0,4412.0,2400.0,1327.0,769.0,452.0,300.0,159.0,129.0,0.0
Image00777.tif,65211.0,32930.0,16269.0,8178.0,4038.0,2045.0,1078.0,521.0,249.0,150.0,69.0,30.0,0.0
Image00763.tif,65298.0,32466.0,16206.0,8146.0,4182.0,2119.0,1079.0,546.0,277.0,138.0,51.0,28.0,0.0
Image00005.tif,65012.0,32600.0,16428.0,8085.0,4119.0,2096.0,1034.0,500.0,265.0,149.0,78.0,40.0,0.0
Image00788.tif,60583.0,30586.0,15312.0,7810.0,4082.0,2166.0,1186.0,633.0,396.0,235.0,164.0,109.0,0.0
Image00950.tif,61149.0,30925.0,15698.0,7874.0,4054.0,2178.0,1189.0,645.0,352.0,220.0,141.0,91.0,0.0
Image00944.tif,56854.0,28879.0,14318.0,7202.0,3604.0,1772.0,936.0,507.0,258.0,130.0,80.0,35.0,0.0
Image00978.tif,64039.0,32260.0,16101.0,8324.0,4146.0,2172.0,1078.0,564.0,282.0,165.0,86.0,36.0,0.0
Image00549.tif,60403.0,30847.0,15675.0,8029.0,4268.0,2255.0,1152.0,649.0,324.0,198.0,115.0,64.0,0.0
Image00575.tif,65467.0,32597.0,16297.0,8146.0,4230.0,2076.0,1025.0,487.0,246.0,128.0,71.0,36.0,0.0
Image00213.tif,63470.0,32219.0,16168.0,8342.0,4160.0,2181.0,1139.0,573.0,289.0,166.0,68.0,29.0,0.0
Image00207.tif,63975.0,32541.0,16088.0,8245.0,4158.0,2161.0,1034.0,593.0,298.0,141.0,76.0,46.0,0.0
Image00561.tif,56713.0,29393.0,14983.0,7946.0,4140.0,2242.0,1287.0,739.0,434.0,255.0,158.0,114.0,0.0
Image00206.tif,55924.0,29553.0,15551.0,8438.0,4625.0,2636.0,1506.0,840.0,462.0,239.0,138.0,78.0,0.0
Image00560.tif,64719.0,32875.0,16161.0,8325.0,4092.0,2114.0,1024.0,550.0,251.0,107.0,77.0,34.0,0.0
Image00574.tif,61423.0,31682.0,16042.0,8327.0,4468.0,2339.0,1183.0,613.0,288.0,152.0,92.0,45.0,0.0
Image00212.tif,62826.0,32124.0,16145.0,8203.0,4167.0,2081.0,1124.0,610.0,275.0,159.0,97.0,53.0,0.0
Image00548.tif,60834.0,31203.0,15943.0,8285.0,4314.0,2277.0,1289.0,697.0,331.0,192.0,121.0,46.0,0.0
Image00979.tif,64720.0,32648.0,16466.0,8180.0,4055.0,2142.0,1081.0,502.0,281.0,124.0,67.0,30.0,0.0
Image00945.tif,63931.0,32114.0,16181.0,8172.0,4171.0,2095.0,1123.0,607.0,300.0,164.0,80.0,48.0,0.0
Image00951.tif,64140.0,32390.0,16340.0,8149.0,4141.0,2128.0,1089.0,571.0,259.0,143.0,75.0,62.0,0.0
Image00789.tif,59736.0,30758.0,15647.0,8106.0,4430.0,2344.0,1280.0,706.0,449.0,238.0,130.0,85.0,0.0
Image00762.tif,62046.0,31135.0,15831.0,8118.0,4287.0,2214.0,1194.0,679.0,354.0,209.0,128.0,75.0,0.0
Image00004.tif,52687.0,26632.0,13636.0,6809.0,3406.0,1680.0,882.0,457.0,238.0,121.0,72.0,37.0,0.0
Image00010.tif,57828.0,29932.0,15322.0,8262.0,4391.0,2453.0,1388.0,817.0,470.0,276.0,174.0,93.0,0.0
Image00776.tif,57837.0,28948.0,14680.0,7647.0,4140.0,2233.0,1302.0,772.0,491.0,278.0,223.0,172.0,0.0
Image00986.tif,62684.0,31631.0,16026.0,8143.0,4292.0,2208.0,1180.0,603.0,344.0,178.0,100.0,48.0,0.0
Image00038.tif,64479.0,32461.0,16275.0,8233.0,4154.0,2104.0,1025.0,554.0,276.0,140.0,89.0,33.0,0.0
Image00992.tif,63522.0,32018.0,16053.0,8079.0,4024.0,2086.0,1053.0,564.0,327.0,161.0,108.0,59.0,0.0
Image00819.tif,51851.0,27516.0,14009.0,7741.0,4418.0,2607.0,1548.0,959.0,631.0,409.0,244.0,183.0,0.0
Image00831.tif,44853.0,22591.0,11554.0,5941.0,3055.0,1588.0,846.0,440.0,255.0,136.0,109.0,89.0,0.0
Image00825.tif,45045.0,23337.0,12066.0,6478.0,3528.0,1934.0,1138.0,649.0,392.0,247.0,134.0,95.0,0.0
Image00616.tif,63885.0,32371.0,16243.0,8256.0,4256.0,2079.0,1101.0,558.0,287.0,128.0,83.0,41.0,0.0
Image00170.tif,62835.0,32045.0,16199.0,8394.0,4216.0,2215.0,1066.0,608.0,297.0,169.0,64.0,54.0,0.0
Image00164.tif,62814.0,31523.0,16295.0,8308.0,4243.0,2168.0,1137.0,614.0,307.0,193.0,85.0,39.0,0.0
Image00602.tif,63821.0,32485.0,16247.0,8339.0,4133.0,2131.0,1085.0,516.0,297.0,154.0,70.0,38.0,0.0
Image00158.tif,64927.0,32445.0,16425.0,8144.0,4223.0,2095.0,1000.0,529.0,267.0,139.0,69.0,40.0,0.0
Image00399.tif,63451.0,30383.0,15539.0,7802.0,3924.0,2046.0,1077.0,656.0,312.0,155.0,109.0,75.0,0.0
Image00372.tif,64497.0,32414.0,16095.0,8091.0,4081.0,2122.0,1159.0,569.0,284.0,166.0,70.0,47.0,0.0
Image00414.tif,64218.0,32470.0,16384.0,8307.0,4179.0,2075.0,1051.0,531.0,263.0,157.0,73.0,32.0,0.0
Image00400.tif,60975.0,30100.0,14817.0,7702.0,3994.0,2157.0,1147.0,644.0,401.0,213.0,141.0,130.0,0.0
Image00366.tif,65414.0,32735.0,16547.0,8150.0,4043.0,2110.0,1037.0,505.0,255.0,103.0,58.0,43.0,0.0
Image00428.tif,65590.0,32551.0,16493.0,8196.0,4096.0,2115.0,1011.0,482.0,231.0,149.0,69.0,30.0,0.0
Image00358.tif,65078.0,32487.0,16202.0,7958.0,4137.0,2103.0,1028.0,570.0,272.0,151.0,79.0,41.0,0.0
Image00416.tif,65353.0,32882.0,16202.0,8257.0,4044.0,2103.0,982.0,532.0,271.0,150.0,62.0,31.0,0.0
Image00370.tif,65448.0,33062.0,16414.0,8135.0,4124.0,1974.0,1040.0,449.0,277.0,144.0,57.0,36.0,0.0
Image00364.tif,65792.0,33268.0,16338.0,8078.0,4049.0,2049.0,1012.0,479.0,245.0,133.0,65.0,30.0,0.0
Image00402.tif,64513.0,30841.0,15418.0,8199.0,4239.0,2181.0,1183.0,622.0,376.0,201.0,100.0,71.0,0.0
Image00628.tif,62511.0,31467.0,16006.0,8163.0,3941.0,2081.0,1048.0,537.0,265.0,150.0,65.0,56.0,0.0
Image00172.tif,59725.0,31062.0,15844.0,8455.0,4441.0,2321.0,1231.0,678.0,378.0,209.0,107.0,69.0,0.0
Image00614.tif,63644.0,32234.0,16432.0,8289.0,4267.0,2057.0,1082.0,530.0,272.0,172.0,77.0,39.0,0.0
Image00600.tif,65363.0,32730.0,16226.0,8241.0,4098.0,2060.0,1069.0,518.0,236.0,146.0,74.0,32.0,0.0
Image00166.tif,58842.0,30533.0,15104.0,8037.0,4168.0,2189.0,1265.0,751.0,347.0,262.0,152.0,110.0,0.0
Image00833.tif,53107.0,27961.0,14696.0,8131.0,4587.0,2635.0,1534.0,988.0,587.0,392.0,235.0,140.0,0.0
Image00827.tif,62945.0,31852.0,16035.0,8342.0,4259.0,2204.0,1099.0,620.0,349.0,162.0,78.0,40.0,0.0
Image00199.tif,57862.0,29851.0,14957.0,7672.0,3987.0,2106.0,1070.0,592.0,323.0,186.0,114.0,67.0,0.0
Image00984.tif,65177.0,32777.0,16126.0,8249.0,4142.0,2025.0,988.0,549.0,296.0,153.0,82.0,30.0,0.0
Image00990.tif,62674.0,31425.0,15988.0,8129.0,4127.0,2149.0,1157.0,615.0,360.0,219.0,115.0,62.0,0.0
Image00748.tif,64412.0,32432.0,16119.0,8094.0,4046.0,2054.0,987.0,503.0,264.0,132.0,73.0,36.0,0.0
Image00006.tif,54112.0,27048.0,13652.0,6769.0,3405.0,1627.0,838.0,392.0,221.0,120.0,48.0,32.0,0.0
Image00760.tif,64259.0,32576.0,16239.0,8262.0,4129.0,2105.0,1069.0,544.0,269.0,162.0,70.0,36.0,0.0
Image00774.tif,61141.0,30822.0,15657.0,8212.0,4295.0,2253.0,1326.0,675.0,394.0,223.0,112.0,60.0,0.0
Image00012.tif,64208.0,31886.0,16076.0,8031.0,3985.0,2012.0,1092.0,476.0,250.0,131.0,80.0,51.0,0.0
Image00947.tif,58255.0,29597.0,15066.0,7829.0,4173.0,2352.0,1338.0,735.0,449.0,293.0,179.0,151.0,0.0
Image00953.tif,64657.0,32282.0,16373.0,8224.0,4178.0,2113.0,1046.0,530.0,293.0,126.0,70.0,50.0,0.0
Image00238.tif,64894.0,32551.0,16425.0,8133.0,4103.0,2024.0,1060.0,551.0,296.0,148.0,73.0,36.0,0.0
Image00562.tif,62450.0,31672.0,15760.0,7972.0,3989.0,2008.0,1004.0,503.0,262.0,128.0,62.0,28.0,0.0
Image00204.tif,65364.0,32292.0,16695.0,8123.0,4161.0,2057.0,1033.0,481.0,270.0,122.0,67.0,44.0,0.0
Image00210.tif,57541.0,30186.0,15532.0,8462.0,4393.0,2444.0,1378.0,749.0,451.0,244.0,141.0,94.0,0.0
Image00576.tif,64879.0,32594.0,16242.0,8207.0,4106.0,2042.0,1069.0,547.0,298.0,139.0,75.0,40.0,0.0
Image00589.tif,64723.0,32785.0,16327.0,8308.0,4183.0,2109.0,1051.0,503.0,240.0,106.0,59.0,33.0,0.0
Image00588.tif,64546.0,32407.0,16515.0,8285.0,4063.0,2079.0,1060.0,514.0,265.0,141.0,87.0,42.0,0.0
Image00211.tif,58290.0,30791.0,15654.0,8265.0,4345.0,2384.0,1336.0,718.0,432.0,239.0,144.0,89.0,0.0
Image00577.tif,64622.0,32031.0,16117.0,8256.0,4243.0,2131.0,1065.0,555.0,300.0,146.0,74.0,45.0,0.0
Image00563.tif,61488.0,31639.0,16385.0,8342.0,4328.0,2195.0,1247.0,589.0,344.0,167.0,73.0,40.0,0.0
Image00205.tif,62872.0,31938.0,16453.0,8270.0,4239.0,2220.0,1103.0,573.0,287.0,144.0,84.0,42.0,0.0
Image00239.tif,62068.0,31933.0,15913.0,8036.0,4086.0,2135.0,1155.0,579.0,327.0,170.0,86.0,51.0,0.0
Image00952.tif,64665.0,32886.0,16307.0,8237.0,4096.0,2020.0,1010.0,571.0,249.0,144.0,73.0,39.0,0.0
Image00946.tif,42079.0,21386.0,10696.0,5518.0,2841.0,1535.0,789.0,400.0,253.0,127.0,79.0,56.0,0.0
Image00775.tif,55203.0,28577.0,14334.0,7466.0,3928.0,2092.0,1224.0,775.0,518.0,335.0,222.0,166.0,0.0
Image00013.tif,48871.0,25332.0,13496.0,7259.0,3939.0,2205.0,1301.0,721.0,454.0,298.0,207.0,135.0,0.0
Image00761.tif,57686.0,29179.0,15133.0,7883.0,4196.0,2304.0,1361.0,745.0,495.0,280.0,197.0,148.0,0.0
Image00749.tif,60183.0,31236.0,16194.0,8363.0,4368.0,2261.0,1218.0,639.0,362.0,205.0,96.0,66.0,0.0
Image00991.tif,64621.0,32420.0,16204.0,8375.0,4211.0,2106.0,1012.0,526.0,252.0,161.0,69.0,36.0,0.0
Image00985.tif,57190.0,29155.0,15167.0,8120.0,4336.0,2471.0,1407.0,848.0,468.0,300.0,184.0,135.0,0.0
Image00826.tif,65394.0,32546.0,16261.0,8287.0,4239.0,2113.0,1016.0,499.0,240.0,114.0,55.0,33.0,0.0
Image00198.tif,65503.0,32886.0,16079.0,8354.0,4171.0,2023.0,1042.0,486.0,235.0,118.0,76.0,36.0,0.0
Image00832.tif,55912.0,28754.0,14995.0,7728.0,4278.0,2346.0,1257.0,765.0,484.0,334.0,228.0,159.0,0.0
Image00601.tif,64119.0,32455.0,16368.0,8208.0,4256.0,2050.0,1042.0,547.0,278.0,152.0,81.0,46.0,0.0
Image00167.tif,64574.0,32396.0,16165.0,8472.0,4091.0,2062.0,1076.0,551.0,254.0,133.0,83.0,39.0,0.0
Image00173.tif,58361.0,30359.0,15872.0,8432.0,4477.0,2420.0,1352.0,738.0,382.0,225.0,143.0,61.0,0.0
Image00615.tif,63943.0,32370.0,16315.0,8397.0,4130.0,2126.0,1111.0,527.0,269.0,124.0,70.0,41.0,0.0
Image00629.tif,64414.0,32408.0,16411.0,8228.0,4158.0,2068.0,1094.0,528.0,274.0,131.0,90.0,38.0,0.0
Image00365.tif,65582.0,33097.0,16276.0,8229.0,4011.0,2027.0,998.0,512.0,262.0,142.0,62.0,34.0,0.0
Image00403.tif,65155.0,32904.0,16352.0,8015.0,4029.0,2068.0,1033.0,532.0,288.0,135.0,80.0,42.0,0.0
Image00417.tif,63403.0,32152.0,16341.0,8165.0,4235.0,2129.0,1089.0,589.0,322.0,167.0,91.0,32.0,0.0
Image00371.tif,65518.0,32643.0,16326.0,8171.0,4086.0,2026.0,1051.0,547.0,255.0,121.0,67.0,44.0,0.0
Image00359.tif,51596.0,25887.0,13036.0,6537.0,3218.0,1624.0,821.0,397.0,202.0,99.0,79.0,41.0,0.0
Image00375.tif,57985.0,29299.0,14875.0,7614.0,3805.0,1893.0,953.0,520.0,253.0,128.0,66.0,31.0,0.0
Image00413.tif,65120.0,32370.0,16329.0,8106.0,4131.0,2095.0,1100.0,550.0,267.0,133.0,80.0,38.0,0.0
Image00407.tif,64160.0,31964.0,15779.0,7992.0,4011.0,2050.0,1038.0,530.0,289.0,117.0,73.0,53.0,0.0
Image00361.tif,56804.0,28532.0,14394.0,7269.0,3542.0,1874.0,978.0,459.0,245.0,134.0,103.0,39.0,0.0
Image00349.tif,65546.0,32766.0,16302.0,8229.0,4135.0,2082.0,989.0,505.0,243.0,142.0,60.0,38.0,0.0
Image00611.tif,64981.0,33135.0,16305.0,8158.0,4111.0,2042.0,1036.0,512.0,256.0,119.0,70.0,33.0,0.0
Image00177.tif,54995.0,29213.0,15382.0,8479.0,4575.0,2669.0,1520.0,829.0,473.0,294.0,164.0,113.0,0.0
Image00163.tif,60820.0,30911.0,15655.0,8090.0,4063.0,2166.0,1167.0,612.0,372.0,207.0,119.0,85.0,0.0
